
position is:  {'x': '13.28', 'y': '6.33', 'quality': 34}
position is:  {'x': '13.51', 'y': '8.09', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.13', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.52', 'quality': 55}
position is:  {'x': '13.48', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.50', 'y': '7.99', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.28', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.08', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.41', 'quality': 49}
position is:  {'x': '13.48', 'y': '7.89', 'quality': 97}
position is:  {'x': '13.50', 'y': '8.03', 'quality': 96}
position is:  {'x': '13.51', 'y': '7.99', 'quality': 97}
position is:  {'x': '13.49', 'y': '8.22', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.47', 'quality': 97}
position is:  {'x': '13.48', 'y': '8.13', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.41', 'quality': 52}
position is:  {'x': '13.49', 'y': '8.03', 'quality': 96}
position is:  {'x': '13.52', 'y': '7.97', 'quality': 97}
position is:  {'x': '13.49', 'y': '8.44', 'quality': 49}
position is:  {'x': '13.59', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.63', 'y': '8.17', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.14', 'quality': 96}
position is:  {'x': '13.72', 'y': '8.03', 'quality': 96}
position is:  {'x': '13.53', 'y': '8.14', 'quality': 96}
position is:  {'x': '13.52', 'y': '7.99', 'quality': 96}
position is:  {'x': '13.56', 'y': '7.99', 'quality': 96}
position is:  {'x': '13.54', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.50', 'y': '7.94', 'quality': 97}
position is:  {'x': '13.48', 'y': '8.40', 'quality': 56}
position is:  {'x': '13.50', 'y': '8.03', 'quality': 96}
position is:  {'x': '13.52', 'y': '7.93', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.12', 'quality': 96}
position is:  {'x': '13.53', 'y': '8.07', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.22', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.13', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.25', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.47', 'quality': 65}
position is:  {'x': '13.49', 'y': '8.18', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.06', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.13', 'quality': 96}
position is:  {'x': '13.42', 'y': '8.40', 'quality': 55}
position is:  {'x': '13.49', 'y': '8.19', 'quality': 97}
position is:  {'x': '13.51', 'y': '8.15', 'quality': 97}
position is:  {'x': '13.50', 'y': '8.19', 'quality': 96}
position is:  {'x': '13.55', 'y': '8.41', 'quality': 54}
position is:  {'x': '13.49', 'y': '8.23', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.15', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.23', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.14', 'quality': 96}
position is:  {'x': '13.40', 'y': '8.40', 'quality': 54}
position is:  {'x': '13.49', 'y': '8.41', 'quality': 53}
position is:  {'x': '13.51', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.51', 'y': '7.93', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.39', 'quality': 50}
position is:  {'x': '13.49', 'y': '8.10', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.51', 'quality': 59}
position is:  {'x': '13.50', 'y': '8.48', 'quality': 52}
position is:  {'x': '13.42', 'y': '8.40', 'quality': 61}
position is:  {'x': '13.55', 'y': '8.25', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.03', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.14', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.03', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.24', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.23', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.15', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.49', 'quality': 52}
position is:  {'x': '13.51', 'y': '8.36', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.26', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.45', 'quality': 66}
position is:  {'x': '13.50', 'y': '8.01', 'quality': 97}
position is:  {'x': '13.49', 'y': '8.23', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.26', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.01', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.22', 'quality': 96}
position is:  {'x': '13.36', 'y': '8.49', 'quality': 34}
position is:  {'x': '13.47', 'y': '8.04', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.10', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.12', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.04', 'quality': 97}
position is:  {'x': '13.49', 'y': '8.06', 'quality': 96}
position is:  {'x': '13.53', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.28', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.23', 'quality': 97}
position is:  {'x': '13.55', 'y': '8.21', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.17', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.23', 'quality': 96}
position is:  {'x': '13.47', 'y': '7.89', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.21', 'quality': 96}
position is:  {'x': '13.54', 'y': '8.68', 'quality': 52}
position is:  {'x': '13.50', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.48', 'y': '7.95', 'quality': 97}
position is:  {'x': '13.51', 'y': '8.18', 'quality': 97}
position is:  {'x': '13.51', 'y': '8.17', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.10', 'quality': 97}
position is:  {'x': '13.49', 'y': '8.26', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.12', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.17', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.58', 'quality': 60}
position is:  {'x': '13.49', 'y': '8.15', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.26', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.46', 'quality': 51}
position is:  {'x': '13.50', 'y': '8.10', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.04', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.15', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.21', 'quality': 96}
position is:  {'x': '13.54', 'y': '8.10', 'quality': 96}
position is:  {'x': '14.34', 'y': '7.28', 'quality': 24}
position is:  {'x': '14.23', 'y': '7.42', 'quality': 27}
position is:  {'x': '14.26', 'y': '7.38', 'quality': 7}
position is:  {'x': '13.57', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.59', 'y': '8.19', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.21', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.22', 'quality': 96}
position is:  {'x': '13.65', 'y': '8.08', 'quality': 96}
position is:  {'x': '14.13', 'y': '7.46', 'quality': 15}
position is:  {'x': '13.51', 'y': '8.45', 'quality': 65}
position is:  {'x': '13.49', 'y': '8.15', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.40', 'quality': 53}
position is:  {'x': '13.52', 'y': '8.39', 'quality': 52}
position is:  {'x': '13.48', 'y': '8.15', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.00', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.10', 'quality': 97}
position is:  {'x': '13.49', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.47', 'y': '7.95', 'quality': 97}
position is:  {'x': '13.53', 'y': '8.10', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.08', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.06', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.02', 'quality': 96}
position is:  {'x': '13.62', 'y': '8.02', 'quality': 97}
position is:  {'x': '13.50', 'y': '8.26', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.22', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.18', 'quality': 96}
position is:  {'x': '13.61', 'y': '8.35', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.10', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.15', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.46', 'quality': 65}
position is:  {'x': '13.51', 'y': '8.19', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.12', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.22', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.23', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.21', 'quality': 97}
position is:  {'x': '13.69', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.50', 'y': '7.94', 'quality': 97}
position is:  {'x': '13.55', 'y': '8.18', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.18', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.26', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.26', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.07', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.09', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.13', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.09', 'quality': 97}
position is:  {'x': '13.49', 'y': '7.97', 'quality': 97}
position is:  {'x': '13.48', 'y': '8.08', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.37', 'quality': 52}
position is:  {'x': '13.49', 'y': '8.22', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.26', 'quality': 96}
position is:  {'x': '13.46', 'y': '8.17', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.03', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.17', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.21', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.02', 'quality': 97}
position is:  {'x': '13.48', 'y': '8.31', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.09', 'quality': 96}
position is:  {'x': '13.54', 'y': '8.17', 'quality': 96}
position is:  {'x': '13.54', 'y': '8.37', 'quality': 55}
position is:  {'x': '13.49', 'y': '8.03', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.18', 'quality': 96}
position is:  {'x': '13.54', 'y': '8.07', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.19', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.21', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.01', 'quality': 97}
position is:  {'x': '13.62', 'y': '8.08', 'quality': 97}
position is:  {'x': '13.50', 'y': '8.14', 'quality': 96}
position is:  {'x': '13.42', 'y': '8.43', 'quality': 33}
position is:  {'x': '13.50', 'y': '7.95', 'quality': 97}
position is:  {'x': '13.52', 'y': '8.18', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.02', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.24', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.17', 'quality': 96}
position is:  {'x': '13.53', 'y': '8.08', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.35', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.24', 'quality': 96}
position is:  {'x': '13.56', 'y': '7.65', 'quality': 99}
position is:  {'x': '13.48', 'y': '7.83', 'quality': 97}
position is:  {'x': '13.47', 'y': '8.21', 'quality': 96}
position is:  {'x': '13.58', 'y': '8.05', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.08', 'quality': 96}
position is:  {'x': '13.82', 'y': '7.64', 'quality': 30}
position is:  {'x': '14.34', 'y': '7.30', 'quality': 11}
position is:  {'x': '13.56', 'y': '8.06', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.19', 'quality': 96}
position is:  {'x': '13.62', 'y': '7.97', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.04', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.08', 'quality': 96}
position is:  {'x': '14.29', 'y': '7.32', 'quality': 12}
position is:  {'x': '14.21', 'y': '7.18', 'quality': 11}
position is:  {'x': '13.52', 'y': '8.35', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.14', 'quality': 96}
position is:  {'x': '13.55', 'y': '8.47', 'quality': 49}
position is:  {'x': '13.52', 'y': '7.84', 'quality': 97}
position is:  {'x': '13.52', 'y': '8.29', 'quality': 96}
position is:  {'x': '13.73', 'y': '8.07', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.23', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.09', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.09', 'quality': 96}
position is:  {'x': '13.53', 'y': '8.09', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.07', 'quality': 96}
position is:  {'x': '13.48', 'y': '7.97', 'quality': 96}
position is:  {'x': '13.58', 'y': '8.18', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.08', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.39', 'quality': 96}
position is:  {'x': '13.45', 'y': '8.15', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.50', 'quality': 55}
position is:  {'x': '13.51', 'y': '8.12', 'quality': 97}
position is:  {'x': '13.69', 'y': '8.12', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.19', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.08', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.29', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.45', 'quality': 65}
position is:  {'x': '13.49', 'y': '8.03', 'quality': 97}
position is:  {'x': '13.49', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.54', 'y': '8.51', 'quality': 65}
position is:  {'x': '13.94', 'y': '8.23', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.24', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.14', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.21', 'quality': 96}
position is:  {'x': '13.73', 'y': '8.10', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.23', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.52', 'y': '7.98', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.13', 'quality': 96}
position is:  {'x': '13.46', 'y': '8.07', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.22', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.05', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.02', 'quality': 97}
position is:  {'x': '13.51', 'y': '8.04', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.23', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.69', 'quality': 98}
position is:  {'x': '13.51', 'y': '8.13', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.13', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.05', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.72', 'y': '8.40', 'quality': 52}
position is:  {'x': '13.49', 'y': '8.04', 'quality': 97}
position is:  {'x': '13.49', 'y': '8.24', 'quality': 96}
position is:  {'x': '13.61', 'y': '8.02', 'quality': 96}
position is:  {'x': '14.08', 'y': '7.61', 'quality': 34}
position is:  {'x': '13.51', 'y': '8.23', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.00', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.21', 'quality': 97}
position is:  {'x': '13.51', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.17', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.15', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.17', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.15', 'quality': 97}
position is:  {'x': '13.51', 'y': '8.04', 'quality': 96}
position is:  {'x': '13.46', 'y': '8.43', 'quality': 50}
position is:  {'x': '13.48', 'y': '8.04', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.07', 'quality': 96}
position is:  {'x': '13.66', 'y': '7.67', 'quality': 27}
position is:  {'x': '13.51', 'y': '8.05', 'quality': 97}
position is:  {'x': '13.48', 'y': '8.02', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.22', 'quality': 96}
position is:  {'x': '13.54', 'y': '8.25', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.10', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.03', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.21', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.03', 'quality': 96}
position is:  {'x': '13.49', 'y': '7.99', 'quality': 96}
position is:  {'x': '13.54', 'y': '8.52', 'quality': 55}
position is:  {'x': '13.72', 'y': '8.28', 'quality': 96}
position is:  {'x': '13.46', 'y': '8.10', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.01', 'quality': 96}
position is:  {'x': '13.54', 'y': '7.99', 'quality': 97}
position is:  {'x': '13.46', 'y': '8.04', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.17', 'quality': 96}
position is:  {'x': '13.49', 'y': '7.98', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.28', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.12', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.14', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.08', 'quality': 96}
position is:  {'x': '13.49', 'y': '7.96', 'quality': 97}
position is:  {'x': '13.47', 'y': '8.33', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.21', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.01', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.02', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.14', 'quality': 96}
position is:  {'x': '13.50', 'y': '7.94', 'quality': 97}
position is:  {'x': '13.51', 'y': '8.15', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.10', 'quality': 96}
position is:  {'x': '13.46', 'y': '8.05', 'quality': 97}
position is:  {'x': '13.47', 'y': '8.37', 'quality': 55}
position is:  {'x': '13.48', 'y': '8.13', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.17', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.00', 'quality': 96}
position is:  {'x': '13.45', 'y': '8.40', 'quality': 51}
position is:  {'x': '13.54', 'y': '7.93', 'quality': 55}
position is:  {'x': '13.49', 'y': '8.22', 'quality': 96}
position is:  {'x': '13.48', 'y': '7.98', 'quality': 97}
position is:  {'x': '13.52', 'y': '8.02', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.06', 'quality': 97}
position is:  {'x': '13.49', 'y': '8.18', 'quality': 96}
position is:  {'x': '13.49', 'y': '7.99', 'quality': 97}
position is:  {'x': '13.52', 'y': '8.05', 'quality': 96}
position is:  {'x': '13.46', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.09', 'quality': 96}
position is:  {'x': '14.15', 'y': '7.59', 'quality': 40}
position is:  {'x': '13.55', 'y': '8.10', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.17', 'quality': 96}
position is:  {'x': '14.17', 'y': '8.97', 'quality': 25}
position is:  {'x': '13.51', 'y': '8.31', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.15', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.23', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.26', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.19', 'quality': 96}
position is:  {'x': '14.41', 'y': '9.70', 'quality': 26}
position is:  {'x': '14.13', 'y': '9.33', 'quality': 27}
position is:  {'x': '13.89', 'y': '9.12', 'quality': 27}
position is:  {'x': '13.28', 'y': '8.43', 'quality': 64}
position is:  {'x': '13.89', 'y': '7.92', 'quality': 97}
position is:  {'x': '13.87', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.92', 'y': '9.18', 'quality': 28}
position is:  {'x': '13.49', 'y': '8.07', 'quality': 96}
position is:  {'x': '13.95', 'y': '7.96', 'quality': 96}
position is:  {'x': '13.87', 'y': '9.08', 'quality': 33}
position is:  {'x': '13.50', 'y': '8.07', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.39', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.54', 'y': '8.07', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.23', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.15', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.49', 'y': '7.95', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.03', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.09', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.06', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.14', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.35', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.09', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.04', 'quality': 97}
position is:  {'x': '13.51', 'y': '8.15', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.28', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.05', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.57', 'y': '8.05', 'quality': 96}
position is:  {'x': '13.56', 'y': '8.57', 'quality': 51}
position is:  {'x': '13.53', 'y': '7.98', 'quality': 96}
position is:  {'x': '13.69', 'y': '7.78', 'quality': 99}
position is:  {'x': '14.31', 'y': '7.39', 'quality': 8}
position is:  {'x': '14.27', 'y': '7.45', 'quality': 15}
position is:  {'x': '13.63', 'y': '7.96', 'quality': 97}
position is:  {'x': '14.16', 'y': '7.94', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.47', 'quality': 65}
position is:  {'x': '13.49', 'y': '8.19', 'quality': 96}
position is:  {'x': '14.03', 'y': '7.40', 'quality': 13}
position is:  {'x': '13.51', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.82', 'y': '9.02', 'quality': 25}
position is:  {'x': '13.72', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.66', 'y': '8.23', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.60', 'quality': 59}
position is:  {'x': '13.52', 'y': '8.57', 'quality': 58}
position is:  {'x': '14.30', 'y': '9.58', 'quality': 25}
position is:  {'x': '13.63', 'y': '8.85', 'quality': 59}
position is:  {'x': '13.57', 'y': '8.46', 'quality': 54}
position is:  {'x': '13.51', 'y': '8.12', 'quality': 96}
position is:  {'x': '13.94', 'y': '7.62', 'quality': 32}
position is:  {'x': '13.50', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.58', 'y': '8.05', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.13', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.07', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.01', 'quality': 97}
position is:  {'x': '13.52', 'y': '8.08', 'quality': 96}
position is:  {'x': '13.54', 'y': '7.97', 'quality': 97}
position is:  {'x': '13.50', 'y': '7.93', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.05', 'quality': 96}
position is:  {'x': '13.50', 'y': '7.99', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.17', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.09', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.28', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.33', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.12', 'quality': 97}
position is:  {'x': '13.47', 'y': '7.96', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.05', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.05', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.02', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.36', 'quality': 96}
position is:  {'x': '13.66', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.13', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.55', 'y': '8.41', 'quality': 50}
position is:  {'x': '13.78', 'y': '8.72', 'quality': 27}
position is:  {'x': '13.63', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.53', 'y': '8.14', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.01', 'quality': 96}
position is:  {'x': '13.63', 'y': '8.09', 'quality': 96}
position is:  {'x': '13.52', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.76', 'y': '8.02', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.08', 'quality': 96}
position is:  {'x': '13.78', 'y': '8.06', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.11', 'quality': 96}
position is:  {'x': '13.58', 'y': '8.64', 'quality': 54}
position is:  {'x': '13.48', 'y': '8.03', 'quality': 97}
position is:  {'x': '13.49', 'y': '8.25', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.07', 'quality': 97}
position is:  {'x': '13.48', 'y': '8.09', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.04', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.27', 'quality': 96}
position is:  {'x': '13.48', 'y': '8.16', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.26', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.00', 'quality': 97}
position is:  {'x': '13.48', 'y': '8.27', 'quality': 96}
position is:  {'x': '13.47', 'y': '8.21', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.09', 'quality': 96}
position is:  {'x': '13.49', 'y': '7.99', 'quality': 96}
position is:  {'x': '13.50', 'y': '7.97', 'quality': 96}
position is:  {'x': '13.49', 'y': '8.48', 'quality': 53}
position is:  {'x': '13.50', 'y': '8.14', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.20', 'quality': 96}
position is:  {'x': '13.51', 'y': '8.04', 'quality': 97}
position is:  {'x': '13.49', 'y': '7.95', 'quality': 96}
position is:  {'x': '13.50', 'y': '8.07', 'quality': 97}
position is:  {'x': '13.49', 'y': '8.07', 'quality': 96}
position is:  {'x': '13.61', 'y': '8.66', 'quality': 98}
position is:  {'x': '13.46', 'y': '8.05', 'quality': 97}
position is:  {'x': '13.49', 'y': '8.39', 'quality': 51}
position is:  {'x': '13.51', 'y': '8.43', 'quality': 52}
