position is:  {'x': '13.30', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.49', 'y': '6.72', 'quality': 54}
position is:  {'x': '13.51', 'y': '6.60', 'quality': 49}
position is:  {'x': '13.55', 'y': '6.49', 'quality': 44}
position is:  {'x': '13.55', 'y': '6.49', 'quality': 57}
position is:  {'x': '13.55', 'y': '6.51', 'quality': 50}
position is:  {'x': '13.55', 'y': '6.50', 'quality': 46}
position is:  {'x': '13.57', 'y': '6.46', 'quality': 52}
position is:  {'x': '13.56', 'y': '6.47', 'quality': 51}
position is:  {'x': '13.56', 'y': '6.46', 'quality': 48}
position is:  {'x': '13.55', 'y': '6.49', 'quality': 53}
position is:  {'x': '13.53', 'y': '6.61', 'quality': 44}
position is:  {'x': '13.51', 'y': '6.74', 'quality': 56}
position is:  {'x': '13.54', 'y': '6.65', 'quality': 48}
position is:  {'x': '13.56', 'y': '6.75', 'quality': 51}
position is:  {'x': '13.56', 'y': '6.79', 'quality': 58}
position is:  {'x': '13.55', 'y': '6.82', 'quality': 57}
position is:  {'x': '13.56', 'y': '6.66', 'quality': 48}
position is:  {'x': '13.57', 'y': '6.58', 'quality': 45}
position is:  {'x': '13.54', 'y': '6.70', 'quality': 55}
position is:  {'x': '13.46', 'y': '6.74', 'quality': 39}
position is:  {'x': '13.40', 'y': '6.60', 'quality': 47}
position is:  {'x': '13.56', 'y': '6.46', 'quality': 50}
position is:  {'x': '13.37', 'y': '6.73', 'quality': 58}
position is:  {'x': '13.42', 'y': '6.82', 'quality': 59}
position is:  {'x': '13.32', 'y': '6.88', 'quality': 50}
position is:  {'x': '13.43', 'y': '6.79', 'quality': 43}
position is:  {'x': '13.53', 'y': '6.58', 'quality': 41}
position is:  {'x': '13.53', 'y': '6.56', 'quality': 53}
position is:  {'x': '13.50', 'y': '6.74', 'quality': 53}
position is:  {'x': '13.57', 'y': '6.61', 'quality': 44}
position is:  {'x': '13.37', 'y': '6.79', 'quality': 57}
position is:  {'x': '13.50', 'y': '6.60', 'quality': 45}
position is:  {'x': '13.55', 'y': '6.53', 'quality': 44}
position is:  {'x': '13.55', 'y': '6.51', 'quality': 46}
position is:  {'x': '13.55', 'y': '6.48', 'quality': 48}
position is:  {'x': '13.60', 'y': '6.44', 'quality': 42}
position is:  {'x': '13.59', 'y': '6.46', 'quality': 49}
position is:  {'x': '13.60', 'y': '6.44', 'quality': 45}
position is:  {'x': '13.61', 'y': '6.42', 'quality': 43}
position is:  {'x': '13.58', 'y': '6.45', 'quality': 57}
position is:  {'x': '13.55', 'y': '6.48', 'quality': 51}
position is:  {'x': '13.55', 'y': '6.48', 'quality': 49}
position is:  {'x': '13.58', 'y': '6.57', 'quality': 43}
position is:  {'x': '13.55', 'y': '6.70', 'quality': 52}
position is:  {'x': '13.53', 'y': '6.61', 'quality': 57}
position is:  {'x': '13.54', 'y': '6.54', 'quality': 50}
position is:  {'x': '13.60', 'y': '6.45', 'quality': 44}
position is:  {'x': '13.58', 'y': '6.46', 'quality': 53}
position is:  {'x': '13.56', 'y': '6.50', 'quality': 48}
position is:  {'x': '13.53', 'y': '6.68', 'quality': 57}
position is:  {'x': '13.54', 'y': '6.58', 'quality': 49}
position is:  {'x': '13.55', 'y': '6.53', 'quality': 50}
position is:  {'x': '13.57', 'y': '6.52', 'quality': 48}
position is:  {'x': '13.63', 'y': '6.45', 'quality': 44}
position is:  {'x': '13.61', 'y': '6.44', 'quality': 43}
position is:  {'x': '13.61', 'y': '6.42', 'quality': 44}
position is:  {'x': '13.60', 'y': '6.44', 'quality': 49}
position is:  {'x': '13.48', 'y': '6.57', 'quality': 43}
position is:  {'x': '13.49', 'y': '6.55', 'quality': 54}
position is:  {'x': '13.32', 'y': '6.52', 'quality': 57}
position is:  {'x': '13.27', 'y': '6.72', 'quality': 58}
position is:  {'x': '13.48', 'y': '6.52', 'quality': 45}
position is:  {'x': '13.55', 'y': '6.47', 'quality': 43}
position is:  {'x': '13.60', 'y': '6.41', 'quality': 42}
position is:  {'x': '13.62', 'y': '6.41', 'quality': 44}
position is:  {'x': '13.50', 'y': '6.55', 'quality': 42}
position is:  {'x': '13.54', 'y': '6.63', 'quality': 44}
position is:  {'x': '13.41', 'y': '6.72', 'quality': 49}
position is:  {'x': '13.46', 'y': '6.64', 'quality': 56}
position is:  {'x': '13.55', 'y': '6.52', 'quality': 46}
position is:  {'x': '13.46', 'y': '6.63', 'quality': 41}
position is:  {'x': '13.51', 'y': '6.56', 'quality': 45}
position is:  {'x': '13.52', 'y': '6.70', 'quality': 53}
position is:  {'x': '13.58', 'y': '6.69', 'quality': 40}
position is:  {'x': '13.37', 'y': '6.85', 'quality': 58}
position is:  {'x': '13.44', 'y': '6.71', 'quality': 49}
position is:  {'x': '13.53', 'y': '6.59', 'quality': 46}
position is:  {'x': '13.57', 'y': '6.51', 'quality': 46}
position is:  {'x': '13.40', 'y': '6.69', 'quality': 56}
position is:  {'x': '13.29', 'y': '6.83', 'quality': 58}
position is:  {'x': '13.40', 'y': '6.70', 'quality': 49}
position is:  {'x': '13.46', 'y': '6.80', 'quality': 52}
position is:  {'x': '13.50', 'y': '6.64', 'quality': 53}
position is:  {'x': '13.54', 'y': '6.58', 'quality': 53}
position is:  {'x': '13.55', 'y': '6.55', 'quality': 48}
position is:  {'x': '13.57', 'y': '6.49', 'quality': 46}
position is:  {'x': '13.41', 'y': '6.66', 'quality': 51}
position is:  {'x': '13.50', 'y': '6.58', 'quality': 55}
position is:  {'x': '13.51', 'y': '6.53', 'quality': 57}
position is:  {'x': '13.51', 'y': '6.68', 'quality': 55}
position is:  {'x': '13.54', 'y': '6.60', 'quality': 50}
position is:  {'x': '13.54', 'y': '6.56', 'quality': 79}
position is:  {'x': '13.37', 'y': '6.75', 'quality': 58}
position is:  {'x': '13.45', 'y': '6.64', 'quality': 53}
position is:  {'x': '13.31', 'y': '6.81', 'quality': 58}
position is:  {'x': '13.43', 'y': '6.66', 'quality': 45}
position is:  {'x': '13.29', 'y': '6.78', 'quality': 56}
position is:  {'x': '13.42', 'y': '6.62', 'quality': 50}
position is:  {'x': '13.49', 'y': '6.54', 'quality': 52}
position is:  {'x': '13.35', 'y': '6.88', 'quality': 56}
position is:  {'x': '13.40', 'y': '6.72', 'quality': 55}
position is:  {'x': '13.29', 'y': '6.84', 'quality': 57}
position is:  {'x': '13.45', 'y': '6.63', 'quality': 50}
position is:  {'x': '13.50', 'y': '6.57', 'quality': 44}
position is:  {'x': '13.55', 'y': '6.51', 'quality': 46}
position is:  {'x': '13.44', 'y': '6.64', 'quality': 46}
position is:  {'x': '13.49', 'y': '6.56', 'quality': 47}
position is:  {'x': '13.50', 'y': '6.55', 'quality': 54}
position is:  {'x': '13.57', 'y': '6.49', 'quality': 43}
position is:  {'x': '13.36', 'y': '6.73', 'quality': 57}
position is:  {'x': '13.44', 'y': '6.64', 'quality': 51}
position is:  {'x': '13.47', 'y': '6.61', 'quality': 49}
position is:  {'x': '13.51', 'y': '6.55', 'quality': 47}
position is:  {'x': '13.52', 'y': '6.54', 'quality': 52}
position is:  {'x': '13.52', 'y': '6.63', 'quality': 47}
position is:  {'x': '13.57', 'y': '6.55', 'quality': 46}
position is:  {'x': '13.60', 'y': '6.46', 'quality': 44}
position is:  {'x': '13.56', 'y': '6.47', 'quality': 53}
position is:  {'x': '13.60', 'y': '6.44', 'quality': 45}
position is:  {'x': '13.62', 'y': '6.43', 'quality': 44}
position is:  {'x': '13.61', 'y': '6.43', 'quality': 48}
position is:  {'x': '13.59', 'y': '6.46', 'quality': 50}
position is:  {'x': '13.48', 'y': '6.45', 'quality': 43}
position is:  {'x': '13.50', 'y': '6.64', 'quality': 55}
position is:  {'x': '13.52', 'y': '6.59', 'quality': 48}
position is:  {'x': '13.31', 'y': '6.93', 'quality': 57}
position is:  {'x': '13.44', 'y': '6.72', 'quality': 47}
position is:  {'x': '13.48', 'y': '6.72', 'quality': 44}
position is:  {'x': '13.48', 'y': '6.75', 'quality': 48}
position is:  {'x': '13.56', 'y': '6.60', 'quality': 43}
position is:  {'x': '13.43', 'y': '6.70', 'quality': 46}
position is:  {'x': '13.53', 'y': '6.56', 'quality': 39}
position is:  {'x': '13.55', 'y': '6.52', 'quality': 51}
position is:  {'x': '13.56', 'y': '6.49', 'quality': 49}
position is:  {'x': '13.40', 'y': '6.70', 'quality': 58}
position is:  {'x': '13.49', 'y': '6.59', 'quality': 43}
position is:  {'x': '13.52', 'y': '6.53', 'quality': 48}
position is:  {'x': '13.53', 'y': '6.67', 'quality': 48}
position is:  {'x': '13.50', 'y': '6.61', 'quality': 57}
position is:  {'x': '13.58', 'y': '6.47', 'quality': 46}
position is:  {'x': '13.58', 'y': '6.46', 'quality': 48}
position is:  {'x': '13.54', 'y': '6.62', 'quality': 50}
position is:  {'x': '13.34', 'y': '6.81', 'quality': 58}
position is:  {'x': '13.41', 'y': '6.70', 'quality': 56}
position is:  {'x': '13.48', 'y': '6.61', 'quality': 51}
position is:  {'x': '13.48', 'y': '6.68', 'quality': 52}
position is:  {'x': '13.53', 'y': '6.57', 'quality': 48}
position is:  {'x': '13.55', 'y': '6.54', 'quality': 47}
position is:  {'x': '13.56', 'y': '6.53', 'quality': 54}
position is:  {'x': '13.41', 'y': '6.49', 'quality': 49}
position is:  {'x': '13.46', 'y': '6.49', 'quality': 51}
position is:  {'x': '13.48', 'y': '6.68', 'quality': 57}
position is:  {'x': '13.48', 'y': '6.77', 'quality': 56}
position is:  {'x': '13.33', 'y': '6.89', 'quality': 58}
position is:  {'x': '13.44', 'y': '6.83', 'quality': 41}
position is:  {'x': '13.46', 'y': '6.70', 'quality': 56}
position is:  {'x': '13.52', 'y': '6.58', 'quality': 43}
position is:  {'x': '13.40', 'y': '6.69', 'quality': 48}
position is:  {'x': '13.44', 'y': '6.63', 'quality': 54}
position is:  {'x': '13.49', 'y': '6.55', 'quality': 49}
position is:  {'x': '13.38', 'y': '6.69', 'quality': 49}
position is:  {'x': '13.50', 'y': '6.57', 'quality': 49}
position is:  {'x': '13.54', 'y': '6.50', 'quality': 47}
position is:  {'x': '13.55', 'y': '6.61', 'quality': 43}
position is:  {'x': '13.58', 'y': '6.75', 'quality': 45}
position is:  {'x': '13.56', 'y': '6.61', 'quality': 47}
position is:  {'x': '13.44', 'y': '6.72', 'quality': 46}
position is:  {'x': '13.30', 'y': '6.84', 'quality': 57}
position is:  {'x': '13.45', 'y': '6.64', 'quality': 41}
position is:  {'x': '13.49', 'y': '6.57', 'quality': 52}
position is:  {'x': '13.55', 'y': '6.49', 'quality': 45}
position is:  {'x': '13.52', 'y': '6.49', 'quality': 57}
position is:  {'x': '13.53', 'y': '6.68', 'quality': 50}
position is:  {'x': '13.56', 'y': '6.58', 'quality': 45}
position is:  {'x': '13.43', 'y': '6.70', 'quality': 46}
position is:  {'x': '13.50', 'y': '6.59', 'quality': 53}
position is:  {'x': '13.52', 'y': '6.56', 'quality': 48}
position is:  {'x': '13.35', 'y': '6.73', 'quality': 57}
position is:  {'x': '13.47', 'y': '6.59', 'quality': 48}
position is:  {'x': '13.48', 'y': '6.58', 'quality': 52}
position is:  {'x': '13.56', 'y': '6.47', 'quality': 41}
position is:  {'x': '13.60', 'y': '6.46', 'quality': 43}
position is:  {'x': '13.58', 'y': '6.47', 'quality': 49}
position is:  {'x': '13.62', 'y': '6.42', 'quality': 45}
position is:  {'x': '13.58', 'y': '6.45', 'quality': 51}
position is:  {'x': '13.42', 'y': '6.64', 'quality': 47}
position is:  {'x': '13.52', 'y': '6.54', 'quality': 39}
position is:  {'x': '13.57', 'y': '6.45', 'quality': 44}
position is:  {'x': '13.55', 'y': '6.63', 'quality': 54}
position is:  {'x': '13.40', 'y': '6.74', 'quality': 52}
position is:  {'x': '13.49', 'y': '6.59', 'quality': 45}
position is:  {'x': '13.55', 'y': '6.49', 'quality': 47}
position is:  {'x': '13.59', 'y': '6.47', 'quality': 49}
position is:  {'x': '13.59', 'y': '6.43', 'quality': 43}
position is:  {'x': '13.56', 'y': '6.45', 'quality': 49}
position is:  {'x': '13.36', 'y': '6.70', 'quality': 57}
position is:  {'x': '13.46', 'y': '6.60', 'quality': 50}
position is:  {'x': '13.53', 'y': '6.67', 'quality': 46}
position is:  {'x': '13.54', 'y': '6.57', 'quality': 51}
position is:  {'x': '13.53', 'y': '6.52', 'quality': 51}
position is:  {'x': '13.52', 'y': '6.54', 'quality': 53}
position is:  {'x': '13.34', 'y': '6.74', 'quality': 57}
position is:  {'x': '13.48', 'y': '6.57', 'quality': 40}
position is:  {'x': '13.49', 'y': '6.57', 'quality': 50}
position is:  {'x': '13.51', 'y': '6.53', 'quality': 52}
position is:  {'x': '13.54', 'y': '6.51', 'quality': 47}
position is:  {'x': '13.54', 'y': '6.63', 'quality': 43}
position is:  {'x': '13.55', 'y': '6.57', 'quality': 52}
position is:  {'x': '13.22', 'y': '6.94', 'quality': 58}
position is:  {'x': '13.36', 'y': '6.91', 'quality': 58}
position is:  {'x': '13.46', 'y': '6.70', 'quality': 52}
position is:  {'x': '13.51', 'y': '6.62', 'quality': 52}
position is:  {'x': '13.59', 'y': '6.47', 'quality': 45}
position is:  {'x': '13.57', 'y': '6.61', 'quality': 50}
position is:  {'x': '13.58', 'y': '6.58', 'quality': 48}
position is:  {'x': '13.60', 'y': '6.51', 'quality': 47}
position is:  {'x': '13.46', 'y': '6.64', 'quality': 43}
position is:  {'x': '13.49', 'y': '6.57', 'quality': 46}
position is:  {'x': '13.53', 'y': '6.52', 'quality': 44}
position is:  {'x': '13.66', 'y': '6.41', 'quality': 46}
position is:  {'x': '13.56', 'y': '6.52', 'quality': 51}
position is:  {'x': '13.54', 'y': '6.53', 'quality': 51}
position is:  {'x': '13.56', 'y': '6.67', 'quality': 52}
position is:  {'x': '13.48', 'y': '6.90', 'quality': 59}
position is:  {'x': '13.54', 'y': '6.88', 'quality': 52}
position is:  {'x': '13.43', 'y': '6.86', 'quality': 44}
position is:  {'x': '13.33', 'y': '6.89', 'quality': 52}
position is:  {'x': '13.41', 'y': '6.71', 'quality': 47}
position is:  {'x': '13.51', 'y': '6.58', 'quality': 47}
position is:  {'x': '13.52', 'y': '6.55', 'quality': 51}
position is:  {'x': '13.52', 'y': '6.54', 'quality': 51}
position is:  {'x': '13.48', 'y': '6.68', 'quality': 56}
position is:  {'x': '13.55', 'y': '6.54', 'quality': 43}
position is:  {'x': '13.57', 'y': '6.49', 'quality': 41}
position is:  {'x': '13.58', 'y': '6.47', 'quality': 44}
position is:  {'x': '13.58', 'y': '6.45', 'quality': 47}
position is:  {'x': '13.42', 'y': '6.64', 'quality': 48}
position is:  {'x': '13.52', 'y': '6.53', 'quality': 40}
position is:  {'x': '13.53', 'y': '6.51', 'quality': 54}
position is:  {'x': '13.59', 'y': '6.46', 'quality': 41}
position is:  {'x': '13.42', 'y': '6.66', 'quality': 50}
position is:  {'x': '13.48', 'y': '6.70', 'quality': 45}
position is:  {'x': '13.55', 'y': '6.60', 'quality': 46}
position is:  {'x': '13.57', 'y': '6.55', 'quality': 46}
position is:  {'x': '13.43', 'y': '6.71', 'quality': 49}
position is:  {'x': '13.35', 'y': '6.77', 'quality': 48}
position is:  {'x': '13.44', 'y': '6.62', 'quality': 49}
position is:  {'x': '13.50', 'y': '6.70', 'quality': 49}
position is:  {'x': '13.52', 'y': '6.62', 'quality': 50}
position is:  {'x': '13.55', 'y': '6.59', 'quality': 46}
position is:  {'x': '13.58', 'y': '6.54', 'quality': 49}
position is:  {'x': '13.59', 'y': '6.49', 'quality': 47}
position is:  {'x': '13.59', 'y': '6.47', 'quality': 47}
position is:  {'x': '13.58', 'y': '6.46', 'quality': 44}
position is:  {'x': '13.60', 'y': '6.42', 'quality': 52}
position is:  {'x': '13.57', 'y': '6.45', 'quality': 48}
position is:  {'x': '13.56', 'y': '6.46', 'quality': 56}
position is:  {'x': '13.58', 'y': '6.45', 'quality': 46}
position is:  {'x': '13.57', 'y': '6.44', 'quality': 53}
position is:  {'x': '13.39', 'y': '6.68', 'quality': 58}
position is:  {'x': '13.48', 'y': '6.75', 'quality': 51}
position is:  {'x': '13.48', 'y': '6.67', 'quality': 53}
position is:  {'x': '13.55', 'y': '6.55', 'quality': 44}
position is:  {'x': '13.55', 'y': '6.51', 'quality': 52}
position is:  {'x': '13.59', 'y': '6.45', 'quality': 48}
position is:  {'x': '13.62', 'y': '6.43', 'quality': 43}
position is:  {'x': '13.58', 'y': '6.62', 'quality': 56}
position is:  {'x': '13.56', 'y': '6.57', 'quality': 51}
position is:  {'x': '13.53', 'y': '6.55', 'quality': 56}
position is:  {'x': '13.59', 'y': '6.47', 'quality': 45}
position is:  {'x': '13.43', 'y': '6.67', 'quality': 50}
position is:  {'x': '13.31', 'y': '6.79', 'quality': 57}
position is:  {'x': '13.38', 'y': '6.69', 'quality': 57}
position is:  {'x': '13.47', 'y': '6.58', 'quality': 50}
position is:  {'x': '13.48', 'y': '6.55', 'quality': 53}
position is:  {'x': '13.51', 'y': '6.55', 'quality': 49}
position is:  {'x': '13.54', 'y': '6.51', 'quality': 46}
position is:  {'x': '13.54', 'y': '6.50', 'quality': 48}
position is:  {'x': '13.57', 'y': '6.45', 'quality': 51}
position is:  {'x': '13.56', 'y': '6.60', 'quality': 50}
position is:  {'x': '13.58', 'y': '6.76', 'quality': 51}
position is:  {'x': '13.45', 'y': '6.92', 'quality': 52}
position is:  {'x': '13.49', 'y': '6.92', 'quality': 54}
position is:  {'x': '13.52', 'y': '6.71', 'quality': 48}
position is:  {'x': '13.32', 'y': '6.88', 'quality': 58}
position is:  {'x': '13.45', 'y': '6.84', 'quality': 48}
position is:  {'x': '13.49', 'y': '6.84', 'quality': 56}
position is:  {'x': '13.53', 'y': '6.68', 'quality': 49}
position is:  {'x': '13.40', 'y': '6.75', 'quality': 48}
position is:  {'x': '13.47', 'y': '6.63', 'quality': 51}
position is:  {'x': '13.55', 'y': '6.54', 'quality': 47}
position is:  {'x': '13.62', 'y': '6.42', 'quality': 45}
position is:  {'x': '13.60', 'y': '6.45', 'quality': 51}
position is:  {'x': '13.59', 'y': '6.45', 'quality': 48}
position is:  {'x': '13.59', 'y': '6.47', 'quality': 52}
position is:  {'x': '13.61', 'y': '6.41', 'quality': 43}
position is:  {'x': '13.59', 'y': '6.62', 'quality': 54}
position is:  {'x': '13.57', 'y': '6.56', 'quality': 43}
position is:  {'x': '13.56', 'y': '6.55', 'quality': 48}
position is:  {'x': '13.44', 'y': '6.68', 'quality': 44}
position is:  {'x': '13.52', 'y': '6.56', 'quality': 45}
position is:  {'x': '13.60', 'y': '6.58', 'quality': 51}
position is:  {'x': '13.54', 'y': '6.75', 'quality': 60}
position is:  {'x': '13.34', 'y': '6.99', 'quality': 60}
position is:  {'x': '13.46', 'y': '6.86', 'quality': 42}
position is:  {'x': '13.28', 'y': '6.95', 'quality': 58}
position is:  {'x': '13.41', 'y': '6.76', 'quality': 47}
position is:  {'x': '13.35', 'y': '6.82', 'quality': 45}
position is:  {'x': '13.48', 'y': '6.62', 'quality': 41}
position is:  {'x': '13.53', 'y': '6.53', 'quality': 51}
position is:  {'x': '13.56', 'y': '6.51', 'quality': 48}
position is:  {'x': '13.57', 'y': '6.49', 'quality': 51}
position is:  {'x': '13.40', 'y': '6.71', 'quality': 58}
position is:  {'x': '13.29', 'y': '6.86', 'quality': 58}
position is:  {'x': '13.41', 'y': '6.67', 'quality': 47}
position is:  {'x': '13.43', 'y': '6.61', 'quality': 54}
position is:  {'x': '13.52', 'y': '6.51', 'quality': 43}
position is:  {'x': '13.54', 'y': '6.65', 'quality': 48}
position is:  {'x': '13.57', 'y': '6.57', 'quality': 49}
position is:  {'x': '13.42', 'y': '6.71', 'quality': 48}
position is:  {'x': '13.32', 'y': '6.78', 'quality': 48}
position is:  {'x': '13.41', 'y': '6.68', 'quality': 52}
position is:  {'x': '13.54', 'y': '6.53', 'quality': 41}
position is:  {'x': '13.43', 'y': '6.65', 'quality': 45}
position is:  {'x': '13.52', 'y': '6.55', 'quality': 42}
position is:  {'x': '13.36', 'y': '6.74', 'quality': 58}
position is:  {'x': '13.48', 'y': '6.58', 'quality': 43}
position is:  {'x': '13.51', 'y': '6.68', 'quality': 52}
position is:  {'x': '13.53', 'y': '6.61', 'quality': 53}
position is:  {'x': '13.35', 'y': '6.94', 'quality': 58}
position is:  {'x': '13.46', 'y': '6.70', 'quality': 40}
position is:  {'x': '13.32', 'y': '6.84', 'quality': 58}
position is:  {'x': '13.43', 'y': '6.69', 'quality': 49}
position is:  {'x': '13.49', 'y': '6.59', 'quality': 49}
position is:  {'x': '13.36', 'y': '6.72', 'quality': 50}
position is:  {'x': '13.43', 'y': '6.74', 'quality': 47}
position is:  {'x': '13.34', 'y': '6.82', 'quality': 49}
position is:  {'x': '13.46', 'y': '6.63', 'quality': 46}
position is:  {'x': '13.55', 'y': '6.55', 'quality': 42}
position is:  {'x': '13.54', 'y': '6.51', 'quality': 50}
position is:  {'x': '13.53', 'y': '6.66', 'quality': 53}
position is:  {'x': '13.53', 'y': '6.60', 'quality': 52}
position is:  {'x': '13.53', 'y': '6.55', 'quality': 51}
position is:  {'x': '13.54', 'y': '6.53', 'quality': 53}
position is:  {'x': '13.56', 'y': '6.51', 'quality': 46}
position is:  {'x': '13.53', 'y': '6.52', 'quality': 57}
position is:  {'x': '13.54', 'y': '6.47', 'quality': 46}
position is:  {'x': '13.53', 'y': '6.51', 'quality': 51}
position is:  {'x': '13.54', 'y': '6.47', 'quality': 50}
position is:  {'x': '13.52', 'y': '6.63', 'quality': 51}
position is:  {'x': '13.52', 'y': '6.57', 'quality': 54}
position is:  {'x': '13.54', 'y': '6.53', 'quality': 47}
position is:  {'x': '13.61', 'y': '6.46', 'quality': 41}
position is:  {'x': '13.60', 'y': '6.47', 'quality': 53}
position is:  {'x': '13.58', 'y': '6.61', 'quality': 44}
position is:  {'x': '13.58', 'y': '6.53', 'quality': 49}
position is:  {'x': '13.56', 'y': '6.51', 'quality': 49}
position is:  {'x': '13.55', 'y': '6.51', 'quality': 51}
position is:  {'x': '13.56', 'y': '6.45', 'quality': 48}
position is:  {'x': '13.63', 'y': '6.38', 'quality': 39}
position is:  {'x': '13.43', 'y': '6.77', 'quality': 50}
position is:  {'x': '13.48', 'y': '6.74', 'quality': 43}
position is:  {'x': '13.56', 'y': '6.60', 'quality': 45}
position is:  {'x': '13.53', 'y': '6.59', 'quality': 57}
position is:  {'x': '13.53', 'y': '6.70', 'quality': 46}
position is:  {'x': '13.24', 'y': '6.97', 'quality': 80}
position is:  {'x': '13.38', 'y': '6.86', 'quality': 46}
position is:  {'x': '13.27', 'y': '6.88', 'quality': 57}
position is:  {'x': '13.40', 'y': '6.87', 'quality': 46}
position is:  {'x': '13.50', 'y': '6.67', 'quality': 45}
position is:  {'x': '13.54', 'y': '6.56', 'quality': 45}
position is:  {'x': '13.56', 'y': '6.55', 'quality': 45}
position is:  {'x': '13.37', 'y': '6.76', 'quality': 58}
position is:  {'x': '13.44', 'y': '6.62', 'quality': 48}
position is:  {'x': '13.44', 'y': '6.77', 'quality': 59}
position is:  {'x': '13.52', 'y': '6.60', 'quality': 46}
position is:  {'x': '13.52', 'y': '6.56', 'quality': 56}
position is:  {'x': '13.59', 'y': '6.47', 'quality': 42}
position is:  {'x': '13.37', 'y': '6.73', 'quality': 58}
position is:  {'x': '13.45', 'y': '6.62', 'quality': 51}
position is:  {'x': '13.43', 'y': '6.76', 'quality': 56}
position is:  {'x': '13.46', 'y': '6.83', 'quality': 54}
position is:  {'x': '13.38', 'y': '6.85', 'quality': 48}
position is:  {'x': '13.44', 'y': '6.82', 'quality': 48}
position is:  {'x': '13.48', 'y': '6.66', 'quality': 51}
position is:  {'x': '13.31', 'y': '6.84', 'quality': 57}
position is:  {'x': '13.21', 'y': '7.06', 'quality': 58}
position is:  {'x': '13.34', 'y': '7.01', 'quality': 58}
position is:  {'x': '13.41', 'y': '6.79', 'quality': 49}
position is:  {'x': '13.49', 'y': '6.65', 'quality': 45}
position is:  {'x': '13.39', 'y': '6.73', 'quality': 43}
position is:  {'x': '13.39', 'y': '6.83', 'quality': 58}
position is:  {'x': '13.41', 'y': '6.85', 'quality': 54}
position is:  {'x': '13.51', 'y': '6.64', 'quality': 47}
position is:  {'x': '13.44', 'y': '6.48', 'quality': 59}
position is:  {'x': '13.61', 'y': '6.39', 'quality': 40}
position is:  {'x': '13.43', 'y': '6.64', 'quality': 58}
position is:  {'x': '13.49', 'y': '6.59', 'quality': 53}
position is:  {'x': '13.56', 'y': '6.50', 'quality': 45}
position is:  {'x': '13.39', 'y': '6.83', 'quality': 52}
position is:  {'x': '13.44', 'y': '6.87', 'quality': 54}
position is:  {'x': '13.45', 'y': '7.02', 'quality': 55}
position is:  {'x': '13.52', 'y': '6.92', 'quality': 48}
position is:  {'x': '13.49', 'y': '6.89', 'quality': 54}
position is:  {'x': '13.51', 'y': '6.72', 'quality': 48}
position is:  {'x': '13.55', 'y': '6.61', 'quality': 51}
position is:  {'x': '13.53', 'y': '6.56', 'quality': 49}
position is:  {'x': '13.52', 'y': '6.69', 'quality': 58}
position is:  {'x': '13.37', 'y': '6.62', 'quality': 55}
position is:  {'x': '13.47', 'y': '6.55', 'quality': 47}
position is:  {'x': '13.53', 'y': '6.48', 'quality': 44}
position is:  {'x': '13.56', 'y': '6.47', 'quality': 49}
position is:  {'x': '13.55', 'y': '6.59', 'quality': 46}
position is:  {'x': '13.57', 'y': '6.66', 'quality': 42}
position is:  {'x': '13.50', 'y': '6.92', 'quality': 59}
position is:  {'x': '13.36', 'y': '6.91', 'quality': 51}
position is:  {'x': '13.40', 'y': '6.77', 'quality': 54}
position is:  {'x': '13.41', 'y': '6.69', 'quality': 57}
position is:  {'x': '13.43', 'y': '6.79', 'quality': 57}
position is:  {'x': '13.43', 'y': '6.88', 'quality': 57}
position is:  {'x': '13.48', 'y': '6.71', 'quality': 50}
position is:  {'x': '13.45', 'y': '6.78', 'quality': 57}
position is:  {'x': '13.52', 'y': '6.60', 'quality': 52}
position is:  {'x': '13.48', 'y': '6.60', 'quality': 57}
position is:  {'x': '13.46', 'y': '6.87', 'quality': 52}
position is:  {'x': '13.42', 'y': '7.02', 'quality': 61}
position is:  {'x': '13.45', 'y': '6.81', 'quality': 55}
position is:  {'x': '13.52', 'y': '6.75', 'quality': 43}
position is:  {'x': '13.51', 'y': '6.66', 'quality': 57}
position is:  {'x': '13.46', 'y': '6.80', 'quality': 60}
position is:  {'x': '13.34', 'y': '6.85', 'quality': 57}
position is:  {'x': '13.40', 'y': '6.72', 'quality': 54}
position is:  {'x': '13.25', 'y': '7.00', 'quality': 58}
position is:  {'x': '13.31', 'y': '7.11', 'quality': 59}
position is:  {'x': '13.34', 'y': '7.17', 'quality': 59}
position is:  {'x': '13.49', 'y': '6.83', 'quality': 47}
position is:  {'x': '13.49', 'y': '6.70', 'quality': 54}
position is:  {'x': '13.50', 'y': '6.81', 'quality': 51}
position is:  {'x': '13.48', 'y': '6.83', 'quality': 54}
position is:  {'x': '13.45', 'y': '6.99', 'quality': 60}
position is:  {'x': '13.48', 'y': '6.78', 'quality': 50}
position is:  {'x': '13.47', 'y': '6.68', 'quality': 54}
position is:  {'x': '13.48', 'y': '6.62', 'quality': 57}
position is:  {'x': '13.56', 'y': '6.52', 'quality': 46}
position is:  {'x': '13.50', 'y': '6.55', 'quality': 57}
position is:  {'x': '13.49', 'y': '6.72', 'quality': 56}
position is:  {'x': '13.56', 'y': '6.69', 'quality': 44}
position is:  {'x': '13.64', 'y': '6.49', 'quality': 44}
position is:  {'x': '13.63', 'y': '6.46', 'quality': 49}
position is:  {'x': '13.45', 'y': '6.65', 'quality': 52}
